,6.1301,3.0175,2.9889,3.0138,3.0237
2013-05-19,5.88743,3.25299,3.23623,3.24602,3.26295
2013-05-20,5.86652,3.24575,3.23362,3.24391,3.25512
2013-05-21,5.85245,3.24373,3.22824,3.23369,3.25861
2013-05-22,5.84383,3.23386,3.20593,3.25715,3.26374
2013-05-23,5.85594,3.25698,3.23797,3.24551,3.2708
2013-05-24,5.84287,3.24568,3.23389,3.24646,3.25062
2013-05-25,5.84287,3.24568,3.23389,3.24646,3.25062
2013-05-26,5.84287,3.24568,3.23389,3.24646,3.25062
2013-05-27,5.86236,3.24673,3.23535,3.2463,3.25457
2013-05-28,5.90274,3.24648,3.22011,3.26561,3.2696
2013-05-29,5.90643,3.26582,3.25434,3.26928,3.28969
2013-05-30,5.89807,3.26946,3.25903,3.27896,3.30299
2013-05-31,5.89132,3.27913,3.26476,3.28479,3.30909
2013-06-01,5.89132,3.27913,3.26476,3.28479,3.30909
2013-06-02,5.89132,3.27913,3.26476,3.28479,3.30909
2013-06-03,5.87604,3.28466,3.24322,3.25836,3.294
2013-06-04,5.82822,3.2583,3.22751,3.236,3.26127
2013-06-05,5.83175,3.236,3.22757,3.2733,3.27961
2013-06-06,5.8162,3.2733,3.23495,3.23974,3.28925
2013-06-07,5.7872,3.23977,3.19562,3.2087,3.2689
2013-06-08,5.7872,3.23977,3.19562,3.2087,3.2689
2013-06-09,5.7872,3.23977,3.19562,3.2087,3.2689
2013-06-10,5.80115,3.2087,3.2073,3.2178,3.2405
2013-06-11,5.81584,3.2179,3.19892,3.2084,3.2357
2013-06-12,5.78539,3.2085,3.18166,3.1862,3.213
2013-06-13,5.78835,3.1862,3.15192,3.16346,3.20475
2013-06-14,5.75526,3.1635,3.15239,3.17998,3.1858
2013-06-15,5.75526,3.1635,3.15239,3.17998,3.1858
2013-06-16,5.75526,3.1635,3.15239,3.17998,3.1858
2013-06-17,5.75192,3.17993,3.15273,3.1619,3.1808
2013-06-18,5.77557,3.1619,3.1614,3.1816,3.1939
2013-06-19,5.79681,3.1816,3.17181,3.23537,3.23575
2013-06-20,6.04109,3.23543,3.22891,3.2746,3.2948
2013-06-21,6.11166,3.2746,3.2525,3.30909,3.3333
2013-06-22,6.11166,3.2746,3.2525,3.30909,3.3333
2013-06-23,6.11166,3.2746,3.2525,3.30909,3.3333
2013-06-24,6.17696,3.30904,3.28526,3.29995,3.3299
2013-06-25,6.14292,3.29998,3.26613,3.31033,3.3181
2013-06-26,6.12021,3.31039,3.29942,3.32808,3.34773
2013-06-27,6.10227,3.32798,3.29915,3.30415,3.3331
2013-06-28,6.10973,3.3042,3.29623,3.31787,3.33639
2013-06-29,6.10973,3.3042,3.29623,3.31787,3.33639
2013-06-30,6.10973,3.3042,3.29623,3.31787,3.33639
2013-07-01,6.12444,3.31789,3.309,3.3119,3.3324
2013-07-02,6.12951,3.3117,3.30116,3.3429,3.34804
2013-07-03,6.14664,3.3428,3.2998,3.30712,3.3617
2013-07-04,6.14531,3.30707,3.30081,3.31024,3.33908
2013-07-05,6.27063,3.31025,3.30533,3.35452,3.36247
2013-07-06,6.27063,3.31025,3.30533,3.35452,3.36247
2013-07-07,6.27063,3.31025,3.30533,3.35452,3.36247
2013-07-08,6.26642,3.3545,3.33313,3.34741,3.36768
2013-07-09,6.20923,3.34743,3.33538,3.3797,3.38606
2013-07-10,6.2047,3.3798,3.25353,3.27948,3.38235
2013-07-11,6.11563,3.2795,3.27183,3.2976,3.33827
2013-07-12,6.08891,3.2976,3.27767,3.2847,3.3215
2013-07-13,6.08891,3.2976,3.27767,3.2847,3.3215
2013-07-14,6.08891,3.2976,3.27767,3.2847,3.3215
2013-07-15,6.10051,3.2847,3.2745,3.27652,3.29895
2013-07-16,6.07471,3.2765,3.2235,3.23522,3.277
2013-07-17,6.02062,3.23525,3.21766,3.23823,3.24983
2013-07-18,6.01522,3.23837,3.2233,3.22747,3.24983
2013-07-19,6.0023,3.22741,3.21145,3.21691,3.24088
2013-07-20,6.0023,3.22741,3.21145,3.21691,3.24088
2013-07-21,6.0023,3.22741,3.21145,3.21691,3.24088
2013-07-22,5.97596,3.21706,3.18728,3.18953,3.2204
2013-07-23,5.94862,3.18954,3.17102,3.18,3.20844
2013-07-24,5.94449,3.18023,3.16713,3.2013,3.2086
2013-07-25,5.95421,3.2011,3.17262,3.17914,3.22522
2013-07-26,5.9388,3.17925,3.1756,3.1824,3.1968
2013-07-27,5.9388,3.17925,3.1756,3.1824,3.1968
2013-07-28,5.9388,3.17925,3.1756,3.1824,3.1968
2013-07-29,5.9522,3.1823,3.16575,3.17013,3.19351
2013-07-30,5.95833,3.17003,3.16821,3.1892,3.19749
2013-07-31,5.96457,3.18917,3.1821,3.1995,3.2143
2013-08-01,5.96828,3.1996,3.19236,3.22261,3.22876
2013-08-02,5.97584,3.22289,3.17371,3.1866,3.22577
2013-08-03,5.97584,3.22289,3.17371,3.1866,3.22577
2013-08-04,5.97584,3.22289,3.17371,3.1866,3.22577
2013-08-05,5.95631,3.1866,3.17172,3.17499,3.18954
2013-08-06,5.94399,3.17498,3.15566,3.16334,3.18325
2013-08-07,5.94934,3.16338,3.15249,3.15478,3.1768
2013-08-08,5.91725,3.15455,3.1258,3.1313,3.1558
2013-08-09,5.92613,3.1313,3.12493,3.14231,3.14362
2013-08-10,5.92613,3.1313,3.12493,3.14231,3.14362
2013-08-11,5.92613,3.1313,3.12493,3.14231,3.14362
2013-08-12,5.88392,3.1423,3.14081,3.14898,3.15466
2013-08-13,5.91522,3.14893,3.14284,3.1594,3.17075
2013-08-14,5.9092,3.1594,3.15328,3.16163,3.17377
2013-08-15,5.96897,3.16178,3.15766,3.1637,3.2061
2013-08-16,5.92823,3.1636,3.15376,3.17446,3.1794
2013-08-17,5.92823,3.1636,3.15376,3.17446,3.1794
2013-08-18,5.92823,3.1636,3.15376,3.17446,3.1794
2013-08-19,5.92944,3.17452,3.17229,3.18266,3.18776
2013-08-20,5.99768,3.18271,3.14012,3.15042,3.18851
2013-08-21,6.09351,3.15023,3.14982,3.18595,3.18747
2013-08-22,6.1265,3.18598,3.1738,3.17944,3.1888
2013-08-23,6.11846,3.17947,3.1472,3.1567,3.18314
2013-08-24,6.11846,3.17947,3.1472,3.1567,3.18314
2013-08-25,6.11846,3.17947,3.1472,3.1567,3.18314
2013-08-26,6.05649,3.15669,3.15346,3.1675,3.16981
2013-08-27,6.0726,3.1675,3.16128,3.17484,3.19235
2013-08-28,6.07266,3.1748,3.17407,3.20671,3.22723
2013-08-29,6.11286,3.20671,3.20671,3.23073,3.23979
2013-08-30,6.15813,3.23073,3.20518,3.2266,3.23851
2013-08-31,6.15813,3.23073,3.20518,3.2266,3.23851
2013-09-01,6.15813,3.23073,3.20518,3.2266,3.23851
2013-09-02,6.13975,3.2266,3.21087,3.2259,3.23
2013-09-03,6.09553,3.2259,3.22342,3.2432,3.25479
2013-09-04,6.09449,3.24328,3.22161,3.23724,3.2497
2013-09-05,6.14245,3.23719,3.2367,3.27126,3.2846
2013-09-06,6.14416,3.27133,3.23903,3.2454,3.27723
2013-09-07,6.14416,3.27133,3.23903,3.2454,3.27723
2013-09-08,6.14416,3.27133,3.23903,3.2454,3.27723
2013-09-09,6.09452,3.2454,3.2113,3.21487,3.2509
2013-09-10,6.0584,3.21486,3.18987,3.19889,3.2217
2013-09-11,5.93949,3.19889,3.15866,3.16061,3.20756
2013-09-12,5.93436,3.16059,3.15885,3.17123,3.17877
2013-09-13,5.94467,3.17142,3.13617,3.13764,3.18005
2013-09-14,5.94467,3.17142,3.13617,3.13764,3.18005
2013-09-15,5.94467,3.17142,3.13617,3.13764,3.18005
2013-09-16,5.92349,3.13764,3.12748,3.1496,3.1515
2013-09-17,5.9181,3.1495,3.14361,3.1515,3.1627
2013-09-18,5.92486,3.1516,3.06839,3.06928,3.17251
2013-09-19,5.87635,3.06928,3.0612,3.09788,3.1099
2013-09-20,5.9485,3.09793,3.09215,3.12165,3.13468
2013-09-21,5.9485,3.09793,3.09215,3.12165,3.13468
2013-09-22,5.9485,3.09793,3.09215,3.12165,3.13468
2013-09-23,5.93722,3.12168,3.1146,3.12989,3.13507
2013-09-24,5.99515,3.12984,3.11948,3.12615,3.1421
2013-09-25,6.04875,3.12612,3.10993,3.1188,3.13083
2013-09-26,6.01435,3.1188,3.11622,3.1366,3.1408
2013-09-27,6.02667,3.1365,3.0996,3.1246,3.1365
2013-09-28,6.02667,3.1365,3.0996,3.1246,3.1365
2013-09-29,6.02667,3.1365,3.0996,3.1246,3.1365
2013-09-30,6.0513,3.1246,3.11569,3.1185,3.13376
2013-10-01,6.02669,3.1186,3.1033,3.1188,3.1246
2013-10-02,6.03141,3.1187,3.08891,3.09553,3.12638
2013-10-03,6.01439,3.09553,3.07558,3.0811,3.09907
2013-10-04,5.98269,3.0811,3.0769,3.09895,3.1037
2013-10-05,5.98269,3.0811,3.0769,3.09895,3.1037
2013-10-06,5.98269,3.0811,3.0769,3.09895,3.1037
2013-10-07,6.02068,3.09892,3.08265,3.0899,3.10228
2013-10-08,5.98721,3.08994,3.07663,3.09145,3.09281
2013-10-09,6.0179,3.09145,3.08825,3.10823,3.11297
2013-10-10,6.09549,3.1083,3.08843,3.08959,3.1113
2013-10-11,6.03749,3.08957,3.077,3.08557,3.09838
2013-10-12,6.03749,3.08957,3.077,3.08557,3.09838
2013-10-13,6.03749,3.08957,3.077,3.08557,3.09838
2013-10-14,6.00999,3.08551,3.07426,3.08241,3.09394
2013-10-15,6.0423,3.08238,3.07777,3.08748,3.1024
2013-10-16,6.03278,3.08746,3.06837,3.071,3.0903
2013-10-17,5.99894,3.07096,3.04411,3.0483,3.0732
2013-10-18,5.93878,3.0483,3.03847,3.05643,3.05839
2013-10-19,5.93878,3.0483,3.03847,3.05643,3.05839
2013-10-20,5.93878,3.0483,3.03847,3.05643,3.05839
2013-10-21,5.92956,3.05649,3.0455,3.05213,3.0631
2013-10-22,5.95245,3.05216,3.01708,3.02293,3.05946
2013-10-23,5.92545,3.02285,3.02034,3.03106,3.03991
2013-10-24,5.94812,3.03106,3.02148,3.0248,3.03956
2013-10-25,5.9145,3.0247,3.0192,3.0283,3.04009
2013-10-26,5.9145,3.0247,3.0192,3.0283,3.04009
2013-10-27,5.9145,3.0247,3.0192,3.0283,3.04009
2013-10-28,5.9116,3.02828,3.02389,3.0337,3.03752
2013-10-29,5.93333,3.03351,3.0297,3.04603,3.0476
2013-10-30,5.92677,3.04607,3.02239,3.0489,3.0523
2013-10-31,5.96595,3.0489,3.0433,3.0793,3.08213
2013-11-01,5.98877,3.0793,3.07671,3.1045,3.1149
2013-11-02,5.98877,3.0793,3.07671,3.1045,3.1149
2013-11-03,5.98877,3.0793,3.07671,3.1045,3.1149
2013-11-04,5.97451,3.1045,3.08782,3.09542,3.1072
2013-11-05,5.99681,3.0954,3.08829,3.09609,3.111
2013-11-06,5.97982,3.09591,3.07398,3.085,3.1008
2013-11-07,6.0651,3.0849,3.07738,3.1267,3.13093
2013-11-08,6.18415,3.1229,3.10763,3.12697,3.14806
2013-11-09,6.18415,3.1229,3.10763,3.12697,3.14806
2013-11-10,6.18415,3.1229,3.10763,3.12697,3.14806
2013-11-11,6.1702,3.12702,3.12105,3.14592,3.14616
2013-11-12,6.22516,3.14588,3.1228,3.12368,3.15226
2013-11-13,6.22293,3.12371,3.10269,3.1129,3.1357
2013-11-14,6.21342,3.1129,3.10299,3.1106,3.12217
2013-11-15,6.18017,3.11052,3.09442,3.10046,3.1179
2013-11-16,6.18017,3.11052,3.09442,3.10046,3.1179
2013-11-17,6.18017,3.11052,3.09442,3.10046,3.1179
2013-11-18,6.13652,3.10045,3.08314,3.0878,3.1044
2013-11-19,6.13038,3.0878,3.07396,3.08548,3.099
2013-11-20,6.13742,3.0855,3.08483,3.12128,3.12457
2013-11-21,6.14411,3.12124,3.105,3.113,3.12828
2013-11-22,6.10883,3.11295,3.08956,3.09571,3.11421
2013-11-23,6.10883,3.11295,3.08956,3.09571,3.11421
2013-11-24,6.10883,3.11295,3.08956,3.09571,3.11421
2013-11-25,6.14102,3.09569,3.09502,3.0994,3.11069
2013-11-26,6.13509,3.0994,3.08596,3.0894,3.10753
2013-11-27,6.11533,3.08952,3.08611,3.09329,3.10005
2013-11-28,6.11067,3.09329,3.0798,3.08144,3.099
2013-11-29,6.13976,3.08153,3.07946,3.0875,3.0944
2013-11-30,6.13976,3.08153,3.07946,3.0875,3.0944
2013-12-01,6.13976,3.08153,3.07946,3.0875,3.0944
2013-12-02,6.16316,3.08745,3.08251,3.10169,3.10408
2013-12-03,6.1339,3.10176,3.0859,3.09006,3.10194
2013-12-04,6.16812,3.0901,3.08273,3.08587,3.10245
2013-12-05,6.2105,3.0859,3.05735,3.06365,3.09143
2013-12-06,6.20408,3.0637,3.04604,3.04993,3.07964
2013-12-07,6.20408,3.0637,3.04604,3.04993,3.07964
2013-12-08,6.20408,3.0637,3.04604,3.04993,3.07964
2013-12-09,6.16072,3.04993,3.03539,3.0384,3.0561
2013-12-10,6.17469,3.0384,3.02949,3.03531,3.04327
2013-12-11,6.15664,3.03517,3.02682,3.03028,3.04002
2013-12-12,6.21849,3.03034,3.02876,3.03912,3.04437
2013-12-13,6.21429,3.0395,3.0358,3.03779,3.0488
2013-12-14,6.21429,3.0395,3.0358,3.03779,3.0488
2013-12-15,6.21429,3.0395,3.0358,3.03779,3.0488
2013-12-16,6.19513,3.03776,3.02559,3.02993,3.04275
2013-12-17,6.16416,3.02992,3.02794,3.0328,3.04449
2013-12-18,6.15545,3.0328,3.00864,3.05039,3.05172
2013-12-19,6.17289,3.05036,3.03991,3.0478,3.05545
2013-12-20,6.18151,3.04786,3.03289,3.03786,3.05449
2013-12-21,6.18151,3.04786,3.03289,3.03786,3.05449
2013-12-22,6.18151,3.04786,3.03289,3.03786,3.05449
2013-12-23,6.17873,3.03786,3.02847,3.03768,3.04411
2013-12-24,6.18333,3.03768,3.02434,3.02594,3.04011
2013-12-25,6.18333,3.03768,3.02434,3.02594,3.04011
2013-12-26,6.17228,3.02663,3.00709,3.0094,3.02718
2013-12-27,6.15923,3.0094,2.9866,3.01654,3.02035
2013-12-28,6.15923,3.0094,2.9866,3.01654,3.02035
2013-12-29,6.15923,3.0094,2.9866,3.01654,3.02035
2013-12-30,6.15935,3.01641,2.99953,3.0026,3.02034
2013-12-31,6.09512,3.0026,3.0025,3.01029,3.01747
2014-01-01,6.09512,3.0026,3.0025,3.01029,3.01747
2014-01-02,6.18084,3.01825,3.01532,3.0492,3.05581
2014-01-03,6.17639,3.04919,3.04608,3.0665,3.0672
2014-01-04,6.17639,3.04919,3.04608,3.0665,3.0672
2014-01-05,6.17639,3.04919,3.04608,3.0665,3.0672
2014-01-06,6.22155,3.0665,3.05701,3.06232,3.07278
2014-01-07,6.18733,3.06223,3.0586,3.0597,3.07083
2014-01-08,6.22355,3.0597,3.05856,3.07325,3.08174
2014-01-09,6.21854,3.07323,3.06216,3.0653,3.08051
2014-01-10,6.2188,3.0653,3.0287,3.0299,3.07308
2014-01-11,6.2188,3.0653,3.0287,3.0299,3.07308
2014-01-12,6.2188,3.0653,3.0287,3.0299,3.07308
2014-01-13,6.15268,3.0299,3.0295,3.0361,3.0465
2014-01-14,6.13853,3.036,3.02446,3.03656,3.04465
2014-01-15,6.14609,3.03663,3.03363,3.04782,3.06202
2014-01-16,6.20173,3.04779,3.0465,3.05909,3.0684
2014-01-17,6.19947,3.05907,3.05412,3.07284,3.08104
2014-01-18,6.19947,3.05907,3.05412,3.07284,3.08104
2014-01-19,6.19947,3.05907,3.05412,3.07284,3.08104
2014-01-20,6.20453,3.07279,3.06119,3.06721,3.07753
2014-01-21,6.20239,3.06721,3.06308,3.0705,3.082
2014-01-22,6.18966,3.07054,3.06534,3.0705,3.07787
2014-01-23,6.17231,3.07056,3.04712,3.05227,3.07796
2014-01-24,6.16048,3.05234,3.0466,3.0641,3.0857
2014-01-25,6.16048,3.05234,3.0466,3.0641,3.0857
2014-01-26,6.16048,3.05234,3.0466,3.0641,3.0857
2014-01-27,6.19244,3.06404,3.06297,3.0715,3.09004
2014-01-28,6.18391,3.0716,3.0536,3.0613,3.0773
2014-01-29,6.2195,3.0613,3.0565,3.09424,3.1056
2014-01-30,6.2568,3.09424,3.08793,3.1232,3.12537
2014-01-31,6.30548,3.1231,3.11626,3.14732,3.1563
2014-02-01,6.30548,3.1231,3.11626,3.14732,3.1563
2014-02-02,6.30548,3.1231,3.11626,3.14732,3.1563
2014-02-03,6.29978,3.14735,3.12787,3.1401,3.15775
2014-02-04,6.31569,3.1402,3.10779,3.11218,3.1407
2014-02-05,6.29932,3.11214,3.09109,3.0954,3.1157
2014-02-06,6.24736,3.0953,3.06859,3.07303,3.10542
2014-02-07,6.24007,3.0731,3.05765,3.06369,3.0892
2014-02-08,6.24007,3.0731,3.05765,3.06369,3.0892
2014-02-09,6.24007,3.0731,3.05765,3.06369,3.0892
2014-02-10,6.19085,3.06364,3.0536,3.05756,3.07008
2014-02-11,6.14317,3.05753,3.04839,3.0556,3.06916
2014-02-12,6.17661,3.05578,3.0521,3.05459,3.07243
2014-02-13,6.11891,3.05458,3.0367,3.03869,3.06492
2014-02-14,6.111,3.03886,3.01919,3.0223,3.04447
2014-02-15,6.111,3.03886,3.01919,3.0223,3.04447
2014-02-16,6.111,3.03886,3.01919,3.0223,3.04447
2014-02-17,6.08816,3.0223,3.01933,3.02091,3.02938
2014-02-18,6.08735,3.02086,3.0097,3.01265,3.03133
2014-02-19,6.08444,3.01263,3.00948,3.02911,3.03954
2014-02-20,6.12274,3.02905,3.02808,3.03602,3.05603
2014-02-21,6.11871,3.03609,3.0163,3.0211,3.04247
2014-02-22,6.11871,3.03609,3.0163,3.0211,3.04247
2014-02-23,6.11871,3.03609,3.0163,3.0211,3.04247
2014-02-24,6.07753,3.0211,3.01622,3.02791,3.03057
2014-02-25,6.05051,3.02781,3.0136,3.01978,3.02971
2014-02-26,6.07154,3.01974,3.01777,3.05225,3.05786
2014-02-27,6.06764,3.05235,3.02875,3.03486,3.06963
2014-02-28,6.05138,3.03488,3.00391,3.03158,3.03928
2014-03-01,6.05138,3.03488,3.00391,3.03158,3.03928
2014-03-02,6.05138,3.03488,3.00391,3.03158,3.03928
2014-03-03,6.06147,3.03156,3.0274,3.07181,3.0761
2014-03-04,6.05733,3.07178,3.0323,3.0461,3.07275
2014-03-05,6.02566,3.04604,3.03865,3.04555,3.0533
2014-03-06,6.00216,3.04548,3.00896,3.012,3.04689
2014-03-07,5.99863,3.0121,3.01043,3.02558,3.0324
2014-03-08,5.99863,3.0121,3.01043,3.02558,3.0324
2014-03-09,5.99863,3.0121,3.01043,3.02558,3.0324
2014-03-10,5.99443,3.02562,3.02027,3.03487,3.0413
2014-03-11,5.96927,3.0349,3.03262,3.04629,3.0475
2014-03-12,5.98775,3.04622,3.03229,3.0338,3.05458
2014-03-13,5.98641,3.0339,3.02349,3.05793,3.06017
2014-03-14,5.99455,3.05795,3.0186,3.03442,3.06074
2014-03-15,5.99455,3.05795,3.0186,3.03442,3.06074
2014-03-16,5.99455,3.05795,3.0186,3.03442,3.06074
2014-03-17,5.98696,3.03438,3.02172,3.03368,3.0499
2014-03-18,5.98445,3.0336,3.01536,3.01965,3.0451
2014-03-19,6.05796,3.01971,3.0103,3.03879,3.04711
2014-03-20,6.08888,3.03884,3.0345,3.0414,3.0633
2014-03-21,6.08792,3.0413,3.03515,3.03808,3.05212
2014-03-22,6.08792,3.0413,3.03515,3.03808,3.05212
2014-03-23,6.08792,3.0413,3.03515,3.03808,3.05212
2014-03-24,6.0726,3.03803,3.02645,3.03414,3.04974
2014-03-25,6.05945,3.03404,3.0244,3.0326,3.0461
2014-03-26,6.05628,3.0326,3.0263,3.0295,3.0367
2014-03-27,6.07659,3.0296,3.02228,3.02777,3.0418
2014-03-28,6.0309,3.02773,3.02661,3.03303,3.04088
2014-03-29,6.0309,3.02773,3.02661,3.03303,3.04088
2014-03-30,6.0309,3.02773,3.02661,3.03303,3.04088
2014-03-31,6.02257,3.03296,3.0163,3.0222,3.03809
2014-04-01,5.99974,3.0222,3.0203,3.02122,3.0302
2014-04-02,5.98941,3.02122,3.01877,3.02764,3.03252
2014-04-03,6.016,3.0276,3.02206,3.0338,3.03964
2014-04-04,6.01897,3.03384,3.02882,3.03585,3.04245
2014-04-05,6.01897,3.03384,3.02882,3.03585,3.04245
2014-04-06,6.01897,3.03384,3.02882,3.03585,3.04245
2014-04-07,6.01547,3.0359,3.03094,3.03223,3.04445
2014-04-08,5.99567,3.03223,3.01545,3.02,3.0345
2014-04-09,5.97908,3.02,2.9991,3.00485,3.0266
2014-04-10,5.96051,3.00491,3.00111,3.00252,3.0106
2014-04-11,5.96074,3.00253,3.00068,3.0226,3.0246
2014-04-12,5.96074,3.00253,3.00068,3.0226,3.0246
2014-04-13,5.96074,3.00253,3.00068,3.0226,3.0246
2014-04-14,5.97611,3.02257,3.01756,3.02408,3.03005
2014-04-15,5.97748,3.02406,3.02314,3.028,3.03838
2014-04-16,5.98348,3.0261,3.01627,3.02512,3.0377
2014-04-17,5.99562,3.02475,3.02154,3.0266,3.0323
2014-04-18,5.99449,3.0266,3.01953,3.0258,3.0291
2014-04-19,5.99449,3.0266,3.01953,3.0258,3.0291
2014-04-20,5.99449,3.0266,3.01953,3.0258,3.0291
2014-04-21,6.01071,3.0257,3.0236,3.02813,3.0306
2014-04-22,5.99753,3.02813,3.0266,3.0305,3.0379
2014-04-23,6.01257,3.0305,3.02423,3.0288,3.03694
2014-04-24,6.00914,3.0288,3.02545,3.03188,3.039
2014-04-25,6.02957,3.03184,3.0315,3.0429,3.04417
2014-04-26,6.02957,3.03184,3.0315,3.0429,3.04417
2014-04-27,6.02957,3.03184,3.0315,3.0429,3.04417
2014-04-28,6.022,3.0429,3.03028,3.03426,3.04376
2014-04-29,6.02159,3.03421,3.02605,3.03622,3.04123
2014-04-30,6.02445,3.0363,3.0233,3.02977,3.04677
2014-05-01,5.95476,3.02983,3.01672,3.02397,3.03043
2014-05-02,5.973,3.02392,3.01077,3.03047,3.0431
2014-05-03,5.973,3.02392,3.01077,3.03047,3.0431
2014-05-04,5.973,3.02392,3.01077,3.03047,3.0431
2014-05-05,5.96635,3.03053,3.02701,3.02722,3.03331
2014-05-06,5.96049,3.02724,3.01006,3.0127,3.0287
2014-05-07,5.93659,3.0128,3.00527,3.00815,3.02064
2014-05-08,5.9155,3.00808,2.9955,3.0181,3.02012
2014-05-09,5.92127,3.0181,3.01714,3.03539,3.0418
2014-05-10,5.92127,3.0181,3.01714,3.03539,3.0418
2014-05-11,5.92127,3.0181,3.01714,3.03539,3.0418
2014-05-12,5.92859,3.03533,3.03089,3.0378,3.0401
2014-05-13,5.93699,3.0378,3.03501,3.04867,3.05458
2014-05-14,5.93268,3.04867,3.0444,3.05131,3.0569
2014-05-15,5.95551,3.05131,3.0511,3.0552,3.0641
2014-05-16,5.9569,3.0552,3.0517,3.05314,3.0626
2014-05-17,5.9569,3.0552,3.0517,3.05314,3.0626
2014-05-18,5.9569,3.0552,3.0517,3.05314,3.0626
2014-05-19,5.9453,3.05307,3.04842,3.0538,3.05742
2014-05-20,5.96465,3.05385,3.05266,3.0549,3.06314
2014-05-21,5.9658,3.055,3.05011,3.0546,3.06568
2014-05-22,5.96376,3.0546,3.0426,3.04574,3.05809
2014-05-23,5.97765,3.04571,3.03904,3.04978,3.05706
2014-05-24,5.97765,3.04571,3.03904,3.04978,3.05706
2014-05-25,5.97765,3.04571,3.03904,3.04978,3.05706
2014-05-26,5.97053,3.04973,3.04307,3.04701,3.0533
2014-05-27,5.972,3.04701,3.04429,3.05207,3.05525
2014-05-28,5.97938,3.05217,3.05037,3.0518,3.0603
2014-05-29,5.97471,3.0518,3.03675,3.04099,3.05724
2014-05-30,5.99021,3.04102,3.02876,3.0343,3.0463
2014-05-31,5.99021,3.04102,3.02876,3.0343,3.0463
2014-06-01,5.99021,3.04102,3.02876,3.0343,3.0463
2014-06-02,6.00509,3.03423,3.03165,3.0434,3.0466
2014-06-03,6.01378,3.0434,3.03848,3.0498,3.0506
2014-06-04,6.012,3.0499,3.03077,3.03475,3.05476
2014-06-05,6.0171,3.03476,3.01557,3.0211,3.04677
2014-06-06,5.99154,3.0211,2.99587,2.999,3.02639
2014-06-07,5.99154,3.0211,2.99587,2.999,3.02639
2014-06-08,5.99154,3.0211,2.99587,2.999,3.02639
2014-06-09,5.98201,2.9989,2.9944,3.0183,3.02229
2014-06-10,5.99024,3.01834,3.0157,3.0334,3.03643
2014-06-11,6.01029,3.0334,3.02988,3.03023,3.04385
2014-06-12,6.00895,3.03027,3.02835,3.03577,3.04022
2014-06-13,6.01689,3.03577,3.03174,3.05195,3.05382
2014-06-14,6.01689,3.03577,3.03174,3.05195,3.05382
2014-06-15,6.01689,3.03577,3.03174,3.05195,3.05382
2014-06-16,6.01066,3.05197,3.04794,3.05288,3.06972
2014-06-17,6.01122,3.0529,3.04723,3.0566,3.0623
2014-06-18,6.04287,3.0566,3.0168,3.03424,3.06242
2014-06-19,6.13537,3.03424,3.01647,3.04447,3.049
2014-06-20,6.16518,3.0444,3.04126,3.06329,3.07375
2014-06-21,6.16518,3.0444,3.04126,3.06329,3.07375
2014-06-22,6.16518,3.0444,3.04126,3.06329,3.07375
2014-06-23,6.13874,3.06332,3.05052,3.05978,3.0635
2014-06-24,6.12559,3.0598,3.04486,3.05098,3.06144
2014-06-25,6.15082,3.05101,3.0318,3.03464,3.05346
2014-06-26,6.16158,3.0347,3.02941,3.04403,3.05891
2014-06-27,6.15569,3.0441,3.03759,3.044,3.05192
2014-06-28,6.15569,3.0441,3.03759,3.044,3.05192
2014-06-29,6.15569,3.0441,3.03759,3.044,3.05192
2014-06-30,6.16882,3.044,3.0339,3.0359,3.05039
2014-07-01,6.17613,3.0358,3.03327,3.0401,3.04363
2014-07-02,6.18516,3.0402,3.03109,3.0356,3.04423
2014-07-03,6.27223,3.0357,3.0309,3.0433,3.0485
2014-07-04,6.22004,3.0433,3.04197,3.05251,3.053
2014-07-05,6.22004,3.0433,3.04197,3.05251,3.053
2014-07-06,6.22004,3.0433,3.04197,3.05251,3.053
2014-07-07,6.21201,3.05251,3.04244,3.04472,3.05529
2014-07-08,6.19615,3.04474,3.02653,3.0292,3.04701
2014-07-09,6.1908,3.0292,3.0182,3.02155,3.03622
2014-07-10,6.18137,3.02162,3.01915,3.04088,3.0475
2014-07-11,6.18648,3.04083,3.03771,3.04253,3.0466
2014-07-12,6.18648,3.04083,3.03771,3.04253,3.0466
2014-07-13,6.18648,3.04083,3.03771,3.04253,3.0466
2014-07-14,6.19064,3.04256,3.03185,3.03745,3.046
2014-07-15,6.22267,3.03756,3.03608,3.04831,3.0509
2014-07-16,6.22967,3.04825,3.04552,3.05527,3.05803
2014-07-17,6.22311,3.05532,3.05513,3.0647,3.0734
2014-07-18,6.22122,3.06465,3.05375,3.0606,3.07161
2014-07-19,6.22122,3.06465,3.05375,3.0606,3.07161
2014-07-20,6.22122,3.06465,3.05375,3.0606,3.07161
2014-07-21,6.22364,3.0606,3.0592,3.06372,3.07113
2014-07-22,6.20224,3.06371,3.06234,3.0717,3.07995
2014-07-23,6.20752,3.0716,3.0654,3.06992,3.07533
2014-07-24,6.22617,3.07004,3.06858,3.0734,3.08063
2014-07-25,6.23065,3.07334,3.07137,3.08046,3.0867
2014-07-26,6.23065,3.07334,3.07137,3.08046,3.0867
2014-07-27,6.23065,3.07334,3.07137,3.08046,3.0867
2014-07-28,6.23717,3.08044,3.08016,3.08373,3.08859
2014-07-29,6.25796,3.08365,3.08348,3.09357,3.09664
2014-07-30,6.28061,3.09361,3.0924,3.10071,3.11166
