Column1;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21
17.10.2008;12.77895;12.6075;13.05145;12.835;0.0;12.85895;12.6875;13.13145;12.935;0.0
20.10.2008;12.663;12.58975;12.9551;12.93225;0.0;12.763;12.73975;13.07;13.03225;0.0
21.10.2008;12.9325;12.87475;13.2605;13.145;0.0;13.0325;12.97475;13.3605;13.245;0.0
22.10.2008;13.16;13.16;13.915;13.905;0.0;13.26;13.26;14.015;14.005;0.0
23.10.2008;13.875;13.2275;14.27745;13.33495;0.0;13.975;13.2625;14.31245;13.43495;0.0
24.10.2008;13.3475;13.14425;13.9728;13.365;0.0;13.4475;13.34425;14.1728;13.565;0.0
27.10.2008;13.305;12.926;13.565;13.445;0.0;13.505;13.126;13.765;13.645;0.0
28.10.2008;13.405;12.89;13.405;12.905;0.0;13.605;13.09;13.605;13.105;0.0
29.10.2008;12.905;12.665;13.024;12.73705;0.0;13.105;12.865;13.224;12.93705;0.0
30.10.2008;12.73705;12.51;12.8535;12.585;0.0;12.93705;12.6053;12.94755;12.685;0.0
31.10.2008;12.585;12.5464;12.87095;12.725;0.0;12.685;12.6651;12.97095;12.925;0.0
03.11.2008;12.73;12.64;12.84055;12.839;0.0;12.93;12.7029;12.93;12.899;0.0
04.11.2008;12.839;12.415;12.90075;12.82;0.0;12.899;12.44525;12.96075;12.83;0.0
05.11.2008;12.85;12.485;12.89775;12.6635;0.0;12.86;12.51;12.90775;12.8635;0.0
06.11.2008;12.6635;12.6635;13.1794;13.015;0.0;12.8635;12.72;13.2194;13.085;0.0
07.11.2008;13.01;12.615;13.0275;12.655;0.0;13.08;12.715;13.0975;12.755;0.0
10.11.2008;12.655;12.6025;12.83;12.7908;0.0;12.755;12.6425;12.87;12.8608;0.0
11.11.2008;12.77625;12.7283;13.04;12.8997;0.0;12.84625;12.7983;13.11;12.9797;0.0
12.11.2008;12.8997;12.87535;13.145;13.0395;0.0;12.9797;12.9338;13.185;13.0795;0.0
13.11.2008;13.0395;12.8612;13.305;12.8982;0.0;13.0795;12.9112;13.355;12.9682;0.0
14.11.2008;12.8982;12.87565;13.035;13.025;0.0;12.9682;12.945;13.135;13.125;0.0
17.11.2008;13.025;12.95;13.19;13.18;0.0;13.125;13.0379;13.24;13.23;0.0
18.11.2008;13.18;13.06415;13.26;13.0942;0.0;13.23;13.10415;13.29865;13.1342;0.0
19.11.2008;13.0942;13.0045;13.545;13.50505;0.0;13.1342;13.0445;13.625;13.59505;0.0
20.11.2008;13.50505;13.33935;13.9456;13.92765;0.0;13.59505;13.40935;14.0047;13.98765;0.0
21.11.2008;13.9276;13.65;14.1506;13.65;0.0;13.9876;13.69075;14.1906;13.7;0.0
24.11.2008;13.7304;13.3238;13.89925;13.365;0.0;13.7804;13.3738;13.94925;13.415;0.0
25.11.2008;13.365;13.1515;13.47555;13.21405;0.0;13.415;13.2015;13.52555;13.27405;0.0
26.11.2008;13.21405;13.113;13.575;13.1618;0.0;13.27405;13.1908;13.635;13.2418;0.0
27.11.2008;13.23195;13.1287;13.23195;13.18765;0.0;13.31195;13.1787;13.31195;13.24765;0.0
28.11.2008;13.18795;13.1547;13.44585;13.4333;0.0;13.24795;13.1947;13.5508;13.5333;0.0
01.12.2008;13.4333;13.4308;13.7682;13.65;0.0;13.5333;13.5308;13.8482;13.75;0.0
02.12.2008;13.4333;13.4308;13.7682;13.65;0.0;13.5333;13.5308;13.8482;13.75;0.0
03.12.2008;13.56;13.51975;13.72745;13.58;0.0;13.64;13.57975;13.78745;13.64;0.0
04.12.2008;13.58;13.49025;13.64725;13.58;0.0;13.64;13.50775;13.6775;13.61;0.0
05.12.2008;13.58;13.5175;13.8255;13.5847;0.0;13.61;13.5675;13.8755;13.6847;0.0
08.12.2008;13.5847;13.317;13.6347;13.43485;0.0;13.6847;13.357;13.7347;13.53485;0.0
09.12.2008;13.43485;13.41535;13.60215;13.54775;0.0;13.53485;13.46925;13.61465;13.58775;0.0
10.12.2008;13.548;13.35405;13.5525;13.3969;0.0;13.588;13.39415;13.5925;13.4469;0.0
11.12.2008;13.3969;13.09365;13.408;13.2502;0.0;13.4469;13.11365;13.458;13.3102;0.0
12.12.2008;13.2502;13.245;13.6105;13.47525;0.0;13.3102;13.305;13.67615;13.57525;0.0
15.12.2008;13.47525;13.2019;13.70355;13.31435;0.0;13.57525;13.2619;13.85355;13.35435;0.0
16.12.2008;13.31435;12.9527;13.385;13.0003;0.0;13.35435;13.0282;13.445;13.1003;0.0
17.12.2008;13.0003;12.9242;13.18655;13.055;0.0;13.1003;13.0242;13.28655;13.155;0.0
18.12.2008;13.055;12.9008;13.37665;13.12;0.0;13.155;13.0008;13.47665;13.22;0.0
19.12.2008;13.12;13.002;13.1553;13.002;0.0;13.22;13.0649;13.2553;13.152;0.0
22.12.2008;13.12;13.002;13.1553;13.002;0.0;13.22;13.0649;13.2553;13.152;0.0
23.12.2008;13.13;13.07;13.31955;13.3143;0.0;13.23;13.17;13.49;13.3643;0.0
24.12.2008;13.3143;13.19285;13.375;13.245;0.0;13.3643;13.24285;13.425;13.345;0.0
26.12.2008;13.3143;13.19285;13.375;13.245;0.0;13.3643;13.24285;13.425;13.345;0.0
29.12.2008;13.3506;13.2996;13.68;13.6156;0.0;13.5506;13.4996;13.83;13.7656;0.0
30.12.2008;13.6156;13.50915;13.8258;13.725;0.0;13.7656;13.65915;13.9258;13.825;0.0
31.12.2008;13.72535;13.59125;13.89;13.6;0.0;13.82535;13.74125;13.99;13.75;0.0
02.01.2009;13.72535;13.59125;13.89;13.6;0.0;13.82535;13.74125;13.99;13.75;0.0
05.01.2009;13.745;13.399;13.745;13.4322;0.0;13.805;13.455;13.805;13.4722;0.0
06.01.2009;13.4322;13.21235;13.48125;13.3606;0.0;13.4722;13.25235;13.52125;13.4106;0.0
07.01.2009;13.3606;13.30275;13.4695;13.4011;0.0;13.4106;13.35275;13.5245;13.4811;0.0
08.01.2009;13.4011;13.4006;13.68525;13.6547;0.0;13.4811;13.465;13.7025;13.6947;0.0
09.01.2009;13.6547;13.56375;13.75645;13.6389;0.0;13.6947;13.60375;13.79645;13.6889;0.0
12.01.2009;13.6389;13.6075;13.8062;13.7453;0.0;13.6889;13.6575;13.8562;13.8053;0.0
13.01.2009;13.7453;13.743;13.87645;13.7683;0.0;13.8053;13.79;13.91645;13.8183;0.0
14.01.2009;13.7683;13.7541;14.1605;14.07775;0.0;13.8183;13.8041;14.2105;14.14775;0.0
15.01.2009;14.07775;13.8913;14.3173;13.91;0.0;14.14775;13.9313;14.3573;13.95;0.0
16.01.2009;13.91;13.68985;13.9441;13.8253;0.0;13.95;13.72985;13.9841;13.9253;0.0
19.01.2009;13.8253;13.8103;14.005;13.87505;0.0;13.9253;13.8668;14.04;13.92505;0.0
20.01.2009;13.87505;13.875;14.0935;13.9625;0.0;13.92505;13.925;14.1285;14.0125;0.0
21.01.2009;13.9625;13.715;14.015;13.7426;0.0;14.0125;13.735;14.065;13.7626;0.0
22.01.2009;13.7426;13.7125;14.105;14.0525;0.0;13.7626;13.7475;14.12875;14.0725;0.0
23.01.2009;14.0525;13.925;14.24395;13.98215;0.0;14.0725;13.975;14.24795;14.03215;0.0
26.01.2009;13.98215;13.854;14.13;13.9912;0.0;14.03215;13.904;14.18;14.0662;0.0
27.01.2009;13.9912;13.9454;14.26025;14.2228;0.0;14.0662;13.9854;14.30025;14.2628;0.0
28.01.2009;14.2228;13.9825;14.2278;14.01495;0.0;14.2628;14.0025;14.2678;14.05495;0.0
29.01.2009;14.01495;13.985;14.23375;14.20795;0.0;14.05495;14.045;14.25375;14.22795;0.0
30.01.2009;14.20795;14.1704;14.4283;14.29;0.0;14.22795;14.2204;14.4783;14.39;0.0
02.02.2009;14.29;14.27115;14.54825;14.44245;0.0;14.39;14.32115;14.59825;14.49245;0.0
03.02.2009;14.44245;14.41;14.61755;14.53225;0.0;14.49245;14.46;14.66755;14.58225;0.0
04.02.2009;14.53225;14.412;14.70635;14.42525;0.0;14.58225;14.418;14.71235;14.45525;0.0
05.02.2009;14.42525;14.222;14.4711;14.3197;0.0;14.45525;14.252;14.5011;14.3597;0.0
06.02.2009;14.3197;14.1173;14.335;14.15915;0.0;14.3597;14.1573;14.375;14.21915;0.0
09.02.2009;14.15915;14.04625;14.24995;14.23395;0.0;14.21915;14.08125;14.28995;14.27395;0.0
10.02.2009;14.23395;14.135;14.54835;14.51745;0.0;14.27395;14.175;14.58835;14.55745;0.0
11.02.2009;14.5164;14.41575;14.595;14.5091;0.0;14.5564;14.44575;14.625;14.5491;0.0
12.02.2009;14.5091;14.4428;14.6345;14.4503;0.0;14.5491;14.4828;14.6582;14.4903;0.0
13.02.2009;14.4503;14.3074;14.53;14.53;0.0;14.4903;14.3474;14.58;14.58;0.0
16.02.2009;14.53;14.46975;14.6075;14.4824;0.0;14.58;14.51975;14.6575;14.5324;0.0
17.02.2009;14.4824;14.4724;14.71525;14.66445;0.0;14.5324;14.5224;14.76525;14.71445;0.0
18.02.2009;14.66445;14.574;14.69615;14.63;0.0;14.71445;14.624;14.74615;14.68;0.0
19.02.2009;14.63;14.463;14.7538;14.7463;0.0;14.68;14.513;14.8038;14.7963;0.0
20.02.2009;14.7463;14.6554;14.96025;14.75415;0.0;14.7963;14.7054;15.01025;14.80415;0.0
23.02.2009;14.75415;14.66975;14.955;14.9355;0.0;14.80415;14.69625;14.975;14.9555;0.0
24.02.2009;14.9355;14.7895;14.9541;14.8225;0.0;14.9555;14.7945;14.9875;14.8275;0.0
25.02.2009;14.8225;14.7795;14.959;14.9409;0.0;14.8275;14.802;14.98;14.9709;0.0
26.02.2009;14.9409;14.85375;15.00575;14.9976;0.0;14.9709;14.85875;15.01075;15.0051;0.0
27.02.2009;14.9976;14.9613;15.3298;15.3295;0.0;15.0051;14.98925;15.3498;15.3495;0.0
02.03.2009;15.3295;15.30525;15.50825;15.37715;0.0;15.3495;15.31025;15.51575;15.38715;0.0
03.03.2009;15.37715;15.24505;15.4265;15.357;0.0;15.38715;15.25005;15.434;15.377;0.0
04.03.2009;15.357;15.16765;15.35995;15.2403;0.0;15.377;15.17265;15.39495;15.2503;0.0
05.03.2009;15.2403;15.18285;15.4406;15.3633;0.0;15.2503;15.22285;15.4606;15.3833;0.0
06.03.2009;15.3633;15.11;15.36525;15.1703;0.0;15.3833;15.17885;15.40025;15.2503;0.0
09.03.2009;15.1703;15.1528;15.58695;15.51755;0.0;15.2503;15.2328;15.61005;15.57755;0.0
10.03.2009;15.51755;15.23;15.51755;15.24;0.0;15.57755;15.245;15.57755;15.255;0.0
11.03.2009;15.24;15.0289;15.258;15.0975;0.0;15.255;15.0389;15.28;15.1075;0.0
12.03.2009;15.0975;14.60775;15.17285;14.6593;0.0;15.1075;14.61275;15.21285;14.6793;0.0
13.03.2009;14.6593;14.4465;14.72245;14.4752;0.0;14.6793;14.465;14.7499;14.5152;0.0
16.03.2009;14.4752;13.9725;14.53825;14.205;0.0;14.5152;14.0075;14.57825;14.255;0.0
17.03.2009;14.205;13.9585;14.2321;14.011;0.0;14.255;13.9935;14.2671;14.051;0.0
18.03.2009;14.0105;13.75785;14.1727;13.9285;0.0;14.0505;13.78785;14.2027;13.9585;0.0
19.03.2009;13.9283;13.72075;14.2795;14.255;0.0;13.9583;13.72575;14.2845;14.26;0.0
20.03.2009;14.2575;13.9409;14.2675;14.02;0.0;14.2625;13.9759;14.2875;14.22;0.0
23.03.2009;14.0105;13.86255;14.41065;14.2225;0.0;14.2105;14.03525;14.41815;14.2625;0.0
24.03.2009;14.2225;14.195;14.375;14.351;0.0;14.2625;14.235;14.3925;14.376;0.0
25.03.2009;14.351;14.17;14.4185;14.2145;0.0;14.376;14.175;14.43185;14.2545;0.0
26.03.2009;14.2145;14.10415;14.23825;14.17555;0.0;14.2545;14.10915;14.26375;14.19555;0.0
27.03.2009;14.17555;14.16275;14.394;14.37;0.0;14.19555;14.1831;14.445;14.4;0.0
30.03.2009;14.37;14.245;14.70305;14.255;0.0;14.4;14.275;14.73305;14.285;0.0
31.03.2009;14.255;13.98205;14.26;14.153;0.0;14.285;14.01205;14.29;14.183;0.0
01.04.2009;14.1549;13.8286;14.1725;13.8675;0.0;14.1849;13.8586;14.2025;13.9075;0.0
02.04.2009;13.8625;13.69105;13.875;13.735;0.0;13.9025;13.69605;13.915;13.765;0.0
03.04.2009;13.74;13.4908;13.82735;13.5083;0.0;13.77;13.5268;13.83735;13.6083;0.0
06.04.2009;13.5083;13.4575;13.6654;13.6025;0.0;13.6083;13.48675;13.6704;13.6425;0.0
07.04.2009;13.6025;13.433;13.9119;13.4925;0.0;13.6425;13.463;13.9419;13.5225;0.0
08.04.2009;13.494;13.3157;13.63;13.3475;0.0;13.524;13.3232;13.66;13.3775;0.0
09.04.2009;13.3475;13.0403;13.365;13.1325;0.0;13.3775;13.072;13.395;13.1825;0.0
10.04.2009;13.3475;13.0403;13.365;13.1325;0.0;13.3775;13.072;13.395;13.1825;0.0
13.04.2009;13.0786;13.03755;13.14325;13.1025;0.0;13.1186;13.07755;13.18325;13.1425;0.0
14.04.2009;13.0975;13.04625;13.21975;13.2175;0.0;13.1375;13.05895;13.24975;13.2475;0.0
15.04.2009;13.2175;12.993;13.2736;13.02;0.0;13.2475;13.00555;13.28125;13.05;0.0
16.04.2009;13.01755;13.00275;13.155;13.065;0.0;13.04755;13.0128;13.16;13.115;0.0
17.04.2009;13.065;12.9776;13.315;13.1;0.0;13.115;12.9826;13.355;13.14;0.0
20.04.2009;13.1;13.099;13.4325;13.3975;0.0;13.14;13.139;13.44125;13.4125;0.0
21.04.2009;13.3975;13.0866;13.43155;13.1684;0.0;13.4125;13.0916;13.45;13.1984;0.0
22.04.2009;13.1684;13.0749;13.24595;13.2407;0.0;13.1984;13.1049;13.27595;13.2707;0.0
23.04.2009;13.2407;13.1525;13.35085;13.16575;0.0;13.2707;13.1625;13.35835;13.17575;0.0
24.04.2009;13.16575;13.04265;13.67;13.6353;0.0;13.17575;13.06015;13.72;13.6603;0.0
27.04.2009;13.6353;13.5725;14.0715;14.0335;0.0;13.6603;13.6075;14.1215;14.0835;0.0
28.04.2009;14.03625;13.7645;14.11;13.7645;0.0;14.08625;13.7945;14.16;13.7945;0.0
29.04.2009;13.76465;13.5575;13.8021;13.758;0.0;13.79465;13.57;13.8321;13.783;0.0
30.04.2009;13.758;13.63335;13.9525;13.81715;0.0;13.783;13.68335;13.9804;13.84215;0.0
01.05.2009;13.81715;13.70025;13.86745;13.70365;0.0;13.84215;13.73865;13.88125;13.73865;0.0
04.05.2009;13.70365;13.2035;13.8153;13.2478;0.0;13.73865;13.2285;13.8653;13.2878;0.0
05.05.2009;13.2478;13.12815;13.2995;13.2723;0.0;13.2878;13.13815;13.32525;13.3123;0.0
06.05.2009;13.2723;13.09;13.29125;13.11625;0.0;13.3123;13.10675;13.33125;13.15125;0.0
07.05.2009;13.11625;12.9375;13.244;13.1474;0.0;13.15125;12.9775;13.254;13.2074;0.0
08.05.2009;13.1474;12.986;13.148;13.0007;0.0;13.2074;13.0281;13.208;13.0407;0.0
11.05.2009;13.0007;12.997;13.2775;13.255;0.0;13.0407;13.037;13.332;13.325;0.0
12.05.2009;13.255;13.1175;13.296;13.17695;0.0;13.325;13.1225;13.3275;13.21695;0.0
13.05.2009;13.17695;13.1562;13.37625;13.34505;0.0;13.21695;13.1962;13.41625;13.38505;0.0
14.05.2009;13.34505;13.1799;13.3656;13.19325;0.0;13.38505;13.1899;13.4056;13.20825;0.0
15.05.2009;13.19325;13.148;13.2739;13.26155;0.0;13.20825;13.158;13.3075;13.30155;0.0
18.05.2009;13.26155;12.9728;13.27115;13.00635;0.0;13.30155;12.9853;13.30245;13.01885;0.0
19.05.2009;13.00475;12.85765;13.0155;12.9869;0.0;13.01725;12.89265;13.0278;13.0169;0.0
20.05.2009;12.9869;12.80505;13.0293;13.0173;0.0;13.0169;12.83505;13.0593;13.0473;0.0
21.05.2009;13.0173;12.9735;13.198;13.10445;0.0;13.0473;13.0035;13.208;13.11945;0.0
22.05.2009;13.1035;13.0735;13.20725;13.165;0.0;13.1185;13.09445;13.215;13.215;0.0
25.05.2009;13.17045;13.04805;13.1895;13.145;0.0;13.22045;13.05805;13.2295;13.185;0.0
26.05.2009;13.145;13.0863;13.23055;13.1572;0.0;13.185;13.1013;13.27055;13.1822;0.0
27.05.2009;13.1572;13.10825;13.263;13.2508;0.0;13.1822;13.11825;13.303;13.2908;0.0
28.05.2009;13.2508;13.16555;13.2753;13.198;0.0;13.2908;13.19375;13.29925;13.238;0.0
29.05.2009;13.198;13.03785;13.1997;13.1092;0.0;13.238;13.04535;13.238;13.1592;0.0
01.06.2009;13.1092;12.9639;13.2578;13.2375;0.0;13.1592;13.0139;13.2855;13.2775;0.0
02.06.2009;13.2375;13.1299;13.31405;13.15895;0.0;13.2775;13.1399;13.32405;13.19895;0.0
03.06.2009;13.15895;13.1488;13.386;13.3121;0.0;13.19895;13.1738;13.396;13.3621;0.0
04.06.2009;13.3121;13.15675;13.38095;13.1735;0.0;13.3621;13.16925;13.39095;13.2235;0.0
05.06.2009;13.1735;13.1035;13.3105;13.23505;0.0;13.2235;13.1135;13.323;13.30505;0.0
08.06.2009;13.23505;13.2049;13.528;13.42083;0.0;13.30505;13.2749;13.563;13.46083;0.0
09.06.2009;13.42433;13.37643;13.61012;13.57761;0.0;13.46433;13.38415;13.64057;13.61761;0.0
10.06.2009;13.57779;13.5044;13.70303;13.57156;0.0;13.61779;13.5394;13.71303;13.61156;0.0
11.06.2009;13.57166;13.31522;13.65764;13.35851;0.0;13.61166;13.35522;13.69764;13.39851;0.0
12.06.2009;13.35884;13.35803;13.46177;13.43446;0.0;13.39884;13.37584;13.50177;13.47446;0.0
15.06.2009;13.43656;13.34323;13.57371;13.36497;0.0;13.47656;13.38216;13.59871;13.40497;0.0
16.06.2009;13.36483;13.28444;13.50022;13.46398;0.0;13.40483;13.2908;13.52731;13.50398;0.0
17.06.2009;13.46407;13.34416;13.5101;13.41165;0.0;13.50407;13.35416;13.54506;13.46165;0.0
18.06.2009;13.41162;13.33065;13.4734;13.37506;0.0;13.46162;13.34065;13.48824;13.41506;0.0
19.06.2009;13.37504;13.23804;13.4035;13.35057;0.0;13.41504;13.24554;13.43617;13.40057;0.0
22.06.2009;13.35013;13.26185;13.46876;13.30606;0.0;13.40013;13.30969;13.48733;13.35606;0.0
23.06.2009;13.30588;13.22261;13.37542;13.33406;0.0;13.35588;13.22761;13.42542;13.36406;0.0
24.06.2009;13.33411;13.23799;13.33878;13.26699;0.0;13.36411;13.24799;13.36411;13.30699;0.0
25.06.2009;13.2665;13.18172;13.2937;13.20911;0.0;13.3065;13.19172;13.31608;13.24911;0.0
26.06.2009;13.2092;13.12227;13.24584;13.20959;0.0;13.2492;13.13579;13.25717;13.24959;0.0
29.06.2009;13.21175;13.14468;13.25985;13.16357;0.0;13.25175;13.16394;13.29985;13.20357;0.0
30.06.2009;13.16313;13.10113;13.20277;13.17006;0.0;13.20313;13.12012;13.22834;13.21006;0.0
01.07.2009;13.1698;13.05739;13.17631;13.10118;0.0;13.2098;13.06489;13.21631;13.14118;0.0
02.07.2009;13.10093;13.07352;13.2741;13.25515;0.0;13.14093;13.10283;13.2991;13.29515;0.0
03.07.2009;13.25498;13.18645;13.32413;13.32174;0.0;13.29498;13.21923;13.36413;13.36174;0.0
06.07.2009;13.3214;13.21279;13.35897;13.21905;0.0;13.3614;13.22851;13.39897;13.25905;0.0
07.07.2009;13.21914;13.17433;13.41793;13.38869;0.0;13.25914;13.19617;13.42801;13.42369;0.0
08.07.2009;13.38874;13.37175;13.63022;13.51317;0.0;13.42374;13.37925;13.63772;13.55317;0.0
09.07.2009;13.51307;13.43294;13.61814;13.53975;0.0;13.55307;13.46896;13.62564;13.57975;0.0
10.07.2009;13.5403;13.51179;13.75294;13.66445;0.0;13.5803;13.55179;13.76044;13.70445;0.0
13.07.2009;13.66619;13.66619;13.8429;13.68035;0.0;13.70619;13.69484;13.8504;13.72035;0.0
14.07.2009;13.68025;13.63361;13.83049;13.72977;0.0;13.72025;13.66337;13.83799;13.76977;0.0
15.07.2009;13.7297;13.52308;13.74094;13.53978;0.0;13.7697;13.52808;13.7697;13.56978;0.0
16.07.2009;13.53928;13.51409;13.64042;13.5403;0.0;13.56928;13.51915;13.64542;13.5703;0.0
17.07.2009;13.53999;13.30827;13.64409;13.30827;0.0;13.56999;13.32307;13.64909;13.34827;0.0
20.07.2009;13.30805;13.18357;13.34046;13.28348;0.0;13.34805;13.20357;13.35707;13.31348;0.0
21.07.2009;13.28334;13.19475;13.37327;13.2909;0.0;13.31334;13.20225;13.38077;13.3309;0.0
22.07.2009;13.2907;13.19353;13.31204;13.211;0.0;13.3307;13.20162;13.34738;13.251;0.0
23.07.2009;13.2105;13.1404;13.2518;13.22289;0.0;13.2505;13.1479;13.27873;13.26289;0.0
24.07.2009;13.22282;13.15133;13.24269;13.18697;0.0;13.26282;13.16136;13.27225;13.22697;0.0
27.07.2009;13.18688;13.11538;13.2902;13.25136;0.0;13.22688;13.14236;13.3002;13.29136;0.0
28.07.2009;13.25128;13.16883;13.3032;13.19442;0.0;13.29128;13.19993;13.3132;13.23442;0.0
29.07.2009;13.19468;13.1937;13.30003;13.24278;0.0;13.23468;13.2337;13.31003;13.28278;0.0
30.07.2009;13.24269;13.17353;13.26349;13.23662;0.0;13.28269;13.1848;13.29927;13.27662;0.0
31.07.2009;13.23654;13.17;13.25161;13.1876;0.0;13.27654;13.18881;13.27837;13.2276;0.0
03.08.2009;13.18805;13.08117;13.19965;13.0856;0.0;13.22805;13.08617;13.23965;13.1256;0.0
04.08.2009;13.08636;13.08283;13.16499;13.1108;0.0;13.12636;13.09033;13.19295;13.1508;0.0
05.08.2009;13.1107;12.99444;13.15963;13.0095;0.0;13.1507;13.00194;13.17345;13.0495;0.0
06.08.2009;13.009;12.9273;13.06678;13.02015;0.0;13.049;12.9348;13.08965;13.06015;0.0
07.08.2009;13.02022;12.88611;13.05983;12.92482;0.0;13.06022;12.89361;13.08472;12.96482;0.0
10.08.2009;12.9248;12.86445;12.96729;12.89691;0.0;12.9648;12.87695;12.97479;12.93691;0.0
11.08.2009;12.89705;12.89455;13.04436;13.00016;0.0;12.93705;12.90864;13.05125;13.04016;0.0
12.08.2009;13.00022;12.92878;13.14057;12.93325;0.0;13.04022;12.94594;13.15307;12.97325;0.0
13.08.2009;12.93294;12.78853;12.95143;12.83926;0.0;12.97294;12.79603;12.97425;12.87926;0.0
14.08.2009;12.83935;12.80304;12.89901;12.85048;0.0;12.87935;12.80904;12.90921;12.89048;0.0
17.08.2009;12.85061;12.85061;13.07327;12.9903;0.0;12.89061;12.89061;13.08077;13.0303;0.0
18.08.2009;12.99051;12.89653;12.99278;12.90642;0.0;13.03051;12.91243;13.03129;12.94642;0.0
19.08.2009;12.9065;12.85141;12.99021;12.86406;0.0;12.9465;12.85891;12.99521;12.90406;0.0
20.08.2009;12.86414;12.82035;12.89894;12.88238;0.0;12.90414;12.82535;12.92448;12.92238;0.0
21.08.2009;12.88245;12.77844;12.89741;12.785;0.0;12.92245;12.78594;12.93475;12.825;0.0
24.08.2009;12.78426;12.76268;12.93561;12.89587;0.0;12.82426;12.77518;12.95774;12.92587;0.0
25.08.2009;12.89582;12.83796;13.00961;13.00914;0.0;12.92582;12.84796;13.03961;13.03914;0.0
26.08.2009;13.00922;12.97314;13.18854;13.15007;0.0;13.03922;12.98779;13.19354;13.17507;0.0
27.08.2009;13.14987;13.11968;13.28608;13.21389;0.0;13.17487;13.14037;13.29008;13.24389;0.0
28.08.2009;13.21396;13.14976;13.28905;13.219;0.0;13.24396;13.17976;13.29405;13.259;0.0
31.08.2009;13.21875;13.21725;13.36407;13.3433;0.0;13.25875;13.24475;13.38757;13.3833;0.0
01.09.2009;13.34263;13.31268;13.68035;13.61713;0.0;13.38263;13.34608;13.68785;13.62463;0.0
02.09.2009;13.61721;13.56425;13.78901;13.60616;0.0;13.62471;13.57175;13.79501;13.64616;0.0
03.09.2009;13.60606;13.49971;13.63404;13.51484;0.0;13.64606;13.51014;13.65525;13.55484;0.0
04.09.2009;13.51492;13.34075;13.56757;13.36509;0.0;13.55492;13.3738;13.57757;13.40509;0.0
07.09.2009;13.36512;13.32983;13.40468;13.34584;0.0;13.40512;13.34147;13.4196;13.38584;0.0
08.09.2009;13.34574;13.24026;13.37316;13.3379;0.0;13.38574;13.25276;13.38574;13.3779;0.0
09.09.2009;13.33857;13.30121;13.47682;13.41784;0.0;13.37857;13.30721;13.48616;13.45784;0.0
10.09.2009;13.41792;13.348;13.53889;13.35882;0.0;13.45792;13.36612;13.55139;13.38882;0.0
11.09.2009;13.35874;13.29575;13.42528;13.3748;0.0;13.38874;13.30075;13.43028;13.3948;0.0
14.09.2009;13.37489;13.34205;13.52741;13.35396;0.0;13.39489;13.34955;13.53741;13.36146;0.0
15.09.2009;13.35364;13.25488;13.38079;13.28299;0.0;13.36114;13.26238;13.38829;13.29049;0.0
16.09.2009;13.28309;13.13585;13.29866;13.18014;0.0;13.29059;13.14335;13.31116;13.18764;0.0
17.09.2009;13.17986;13.14321;13.28643;13.26229;0.0;13.18736;13.15321;13.29643;13.27229;0.0
18.09.2009;13.26286;13.19424;13.28914;13.2552;0.0;13.27286;13.20174;13.30572;13.2952;0.0
21.09.2009;13.2557;13.25351;13.40593;13.35212;0.0;13.2957;13.281;13.42898;13.39212;0.0
22.09.2009;13.3522;13.26458;13.36577;13.3377;0.0;13.3922;13.27058;13.39327;13.3502;0.0
23.09.2009;13.3378;13.25764;13.42583;13.36296;0.0;13.3503;13.26364;13.43183;13.40296;0.0
24.09.2009;13.36286;13.32082;13.54436;13.49971;0.0;13.40286;13.32582;13.55186;13.53971;0.0
25.09.2009;13.49962;13.46249;13.60086;13.58153;0.0;13.53962;13.46999;13.6348;13.62153;0.0
28.09.2009;13.58167;13.47479;13.59885;13.52291;0.0;13.62167;13.47979;13.62186;13.56291;0.0
29.09.2009;13.52303;13.49673;13.58602;13.50275;0.0;13.56303;13.5117;13.59202;13.54275;0.0
30.09.2009;13.50288;13.44575;13.5354;13.51132;0.0;13.54288;13.46325;13.54288;13.52132;0.0
01.10.2009;13.51135;13.50032;13.77729;13.7481;0.0;13.52135;13.51032;13.78935;13.7881;0.0
02.10.2009;13.74796;13.57267;13.81083;13.60209;0.0;13.78796;13.59517;13.82083;13.65209;0.0
05.10.2009;13.60212;13.58158;13.68285;13.59278;0.0;13.65212;13.59775;13.68785;13.63278;0.0
06.10.2009;13.59287;13.44545;13.59287;13.46214;0.0;13.63287;13.45145;13.63287;13.50214;0.0
07.10.2009;13.46222;13.3294;13.53186;13.34194;0.0;13.50222;13.36908;13.53686;13.38194;0.0
08.10.2009;13.34231;13.20882;13.37082;13.26786;0.0;13.38231;13.21382;13.38503;13.30786;0.0
09.10.2009;13.26778;13.21439;13.31428;13.26443;0.0;13.30778;13.21939;13.34949;13.32443;0.0
12.10.2009;13.26458;13.18024;13.30478;13.21369;0.0;13.32458;13.18774;13.32978;13.25369;0.0
13.10.2009;13.21378;13.06918;13.23977;13.07217;0.0;13.25378;13.10918;13.26295;13.11217;0.0
14.10.2009;13.07209;13.0216;13.10683;13.04747;0.0;13.11209;13.0316;13.11543;13.08747;0.0
15.10.2009;13.04755;13.02253;13.12389;13.05523;0.0;13.08755;13.05454;13.12889;13.09523;0.0
16.10.2009;13.0554;13.03227;13.17538;13.06874;0.0;13.0954;13.03727;13.18038;13.13874;0.0
19.10.2009;13.06857;12.91;13.11871;12.9152;0.0;13.13857;12.95;13.15619;12.9552;0.0
