===============================================================================
Id,USDDKK,len,datetime,open,high,low,close,volume,openinterest,USDPLN,len,datetime,open,high,low,close,volume,openinterest,TestStrategy,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,USDDKK,USDPLN
3074,USDDKK,3073,2016-11-07 23:59:59.999989,6.71922,6.71793,6.74752,6.73855,0.0,,USDPLN,3074,2016-11-07 23:59:59.999989,3.9017,3.8944,3.9282,3.91712,0.0,,TestStrategy,3074,736275.9999999999,Broker,3074,99999.373184262,100535.02432662161,BuySell,3074,,,BuySell,3074,,,DataTrades,3074,,
3075,USDDKK,3074,2016-11-08 23:59:59.999989,6.73852,6.59444,6.77074,6.59965,0.0,,USDPLN,3075,2016-11-08 23:59:59.999989,3.91711,3.85164,3.9354,3.85513,0.0,,TestStrategy,3075,736276.9999999999,Broker,3075,99999.373184262,100513.84970645199,BuySell,3075,,,BuySell,3075,,,DataTrades,3075,,
3076,USDDKK,3075,2016-11-09 23:59:59.999989,6.59965,6.58538,6.82254,6.81168,0.0,,USDPLN,3076,2016-11-09 23:59:59.999989,3.85513,3.84428,3.97812,3.96721,0.0,,TestStrategy,3076,736277.9999999999,Broker,3076,99999.373184262,100536.74170755908,BuySell,3076,,,BuySell,3076,,,DataTrades,3076,,
3077,USDDKK,3076,2016-11-10 23:59:59.999989,6.81144,6.79789,6.84868,6.82352,0.0,,USDPLN,3077,2016-11-10 23:59:59.999989,3.96721,3.95905,4.02638,4.00586,0.0,,TestStrategy,3077,736278.9999999999,Broker,3077,99999.373184262,100520.5166467416,BuySell,3077,,,BuySell,3077,,,DataTrades,3077,,
3078,USDDKK,3077,2016-11-11 23:59:59.999989,6.82352,6.81443,6.90639,6.89155,0.0,,USDPLN,3078,2016-11-11 23:59:59.999989,4.00586,4.0011,4.09527,4.08514,0.0,,TestStrategy,3078,736279.9999999999,Broker,3078,99999.373184262,100504.45315142478,BuySell,3078,,,BuySell,3078,,,DataTrades,3078,,
3079,USDDKK,3078,2016-11-14 23:59:59.999989,6.89155,6.88613,6.9503,6.92465,0.0,,USDPLN,3079,2016-11-14 23:59:59.999989,4.08514,4.07149,4.13288,4.1099,0.0,,TestStrategy,3079,736282.9999999999,Broker,3079,99999.373184262,100504.10199248705,BuySell,3079,,,BuySell,3079,,,DataTrades,3079,,
3080,USDDKK,3079,2016-11-15 23:59:59.999989,6.92465,6.88146,6.94773,6.92856,0.0,,USDPLN,3080,2016-11-15 23:59:59.999989,4.10992,4.06976,4.13459,4.09492,0.0,,TestStrategy,3080,736283.9999999999,Broker,3080,99999.373184262,100513.73578235891,BuySell,3080,,,BuySell,3080,,,DataTrades,3080,,
3081,USDDKK,3080,2016-11-16 23:59:59.999989,6.92864,6.9192,6.97785,6.95755,0.0,,USDPLN,3081,2016-11-16 23:59:59.999989,4.09492,4.09088,4.17877,4.16038,0.0,,TestStrategy,3081,736284.9999999999,Broker,3081,99999.373184262,100489.77373405705,BuySell,3081,,,BuySell,3081,,,DataTrades,3081,,
3082,USDDKK,3081,2016-11-17 23:59:59.999989,6.95756,6.92555,7.03049,7.01423,0.0,,USDPLN,3082,2016-11-17 23:59:59.999989,4.16038,4.1253,4.18963,4.18327,0.0,,TestStrategy,3082,736285.9999999999,Broker,3082,99999.373184262,100499.71437407877,BuySell,3082,,,BuySell,3082,,,DataTrades,3082,,
3083,USDDKK,3082,2016-11-18 23:59:59.999989,7.01423,6.98988,7.03907,7.02117,0.0,,USDPLN,3083,2016-11-18 23:59:59.999989,4.18328,4.17289,4.2087,4.1819,0.0,,TestStrategy,3083,736286.9999999999,Broker,3083,99999.373184262,100503.18633140431,BuySell,3083,,,BuySell,3083,,,DataTrades,3083,,
3084,USDDKK,3083,2016-11-21 23:59:59.999989,7.02115,6.98624,7.0251,7.00045,0.0,,USDPLN,3084,2016-11-21 23:59:59.999989,4.18191,4.14903,4.18407,4.159,0.0,,TestStrategy,3084,736289.9999999999,Broker,3084,99999.373184262,100507.40527838298,BuySell,3084,,,BuySell,3084,,,DataTrades,3084,,
3085,USDDKK,3084,2016-11-22 23:59:59.999989,7.00045,6.98025,7.02873,7.00095,0.0,,USDPLN,3085,2016-11-22 23:59:59.999989,4.15901,4.14028,4.1785,4.15277,0.0,,TestStrategy,3085,736290.9999999999,Broker,3085,99999.373184262,100510.9686028751,BuySell,3085,,,BuySell,3085,,,DataTrades,3085,,
3086,USDDKK,3085,2016-11-23 23:59:59.999989,7.00105,6.98951,7.06737,7.0549,0.0,,USDPLN,3086,2016-11-23 23:59:59.999989,4.15274,4.1406,4.20812,4.20048,0.0,,TestStrategy,3086,736291.9999999999,Broker,3086,99999.373184262,100506.42264752275,BuySell,3086,,,BuySell,3086,,,DataTrades,3086,,
3087,USDDKK,3086,2016-11-24 23:59:59.999989,7.05493,7.02632,7.07225,7.03675,0.0,,USDPLN,3087,2016-11-24 23:59:59.999989,4.20051,4.16628,4.21123,4.17954,0.0,,TestStrategy,3087,736292.9999999999,Broker,3087,99999.373184262,100510.59404002206,BuySell,3087,,,BuySell,3087,,,DataTrades,3087,,
3088,USDDKK,3087,2016-11-25 23:59:59.999989,7.03675,6.96066,7.03871,6.97867,0.0,,USDPLN,3088,2016-11-25 23:59:59.999989,4.17954,4.13564,4.1827,4.14869,0.0,,TestStrategy,3088,736293.9999999999,Broker,3088,99999.373184262,100504.40371142165,BuySell,3088,,,BuySell,3088,,,DataTrades,3088,,
3089,USDDKK,3088,2016-11-28 23:59:59.999989,6.97874,6.97134,7.04141,7.01719,0.0,,USDPLN,3089,2016-11-28 23:59:59.999989,4.14872,4.1348,4.18806,4.16695,0.0,,TestStrategy,3089,736296.9999999999,Broker,3089,99999.373184262,100509.6983342968,BuySell,3089,,,BuySell,3089,,,DataTrades,3089,,
3090,USDDKK,3089,2016-11-29 23:59:59.999989,7.01722,6.97552,7.04092,6.99655,0.0,,USDPLN,3090,2016-11-29 23:59:59.999989,4.16698,4.15283,4.19286,4.16734,0.0,,TestStrategy,3090,736297.9999999999,Broker,3090,99999.373184262,100501.36349722043,BuySell,3090,,,BuySell,3090,,,DataTrades,3090,,
3091,USDDKK,3090,2016-11-30 23:59:59.999989,6.99655,6.97479,7.04987,7.01642,0.0,,USDPLN,3091,2016-11-30 23:59:59.999989,4.16741,4.16049,4.21627,4.19474,0.0,,TestStrategy,3091,736298.9999999999,Broker,3091,99999.373184262,100494.37830678558,BuySell,3091,,,BuySell,3091,,,DataTrades,3091,,
3092,USDDKK,3091,2016-12-01 23:59:59.999989,7.01645,6.95855,7.02871,6.96575,0.0,,USDPLN,3092,2016-12-01 23:59:59.999989,4.19471,4.18355,4.22349,4.20326,0.0,,TestStrategy,3092,736299.9999999999,Broker,3092,99999.373184262,100469.83016093445,BuySell,3092,,,BuySell,3092,,,DataTrades,3092,,
3093,USDDKK,3092,2016-12-02 23:59:59.999989,6.96575,6.95582,7.07865,7.04929,0.0,,USDPLN,3093,2016-12-02 23:59:59.999989,4.20334,4.17694,4.26321,4.24737,0.0,,TestStrategy,3093,736300.9999999999,Broker,3093,99999.373184262,100478.87643946066,BuySell,3093,,,BuySell,3093,,,DataTrades,3093,,
3094,USDDKK,3093,2016-12-05 23:59:59.999989,7.04915,6.88971,7.04965,6.91603,0.0,,USDPLN,3094,2016-12-05 23:59:59.999989,4.24756,4.16362,4.24908,4.17912,0.0,,TestStrategy,3094,736303.9999999999,Broker,3094,99999.373184262,100463.30450573443,BuySell,3094,,,BuySell,3094,,,DataTrades,3094,,
3095,USDDKK,3094,2016-12-06 23:59:59.999989,6.91606,6.89715,6.952,6.93618,0.0,,USDPLN,3095,2016-12-06 23:59:59.999989,4.17912,4.14514,4.19085,4.15974,0.0,,TestStrategy,3095,736304.9999999999,Broker,3095,99999.373184262,100481.7081458906,BuySell,3095,,,BuySell,3095,,,DataTrades,3095,,
3096,USDDKK,3095,2016-12-07 23:59:59.999989,6.93613,6.89678,6.94406,6.90369,0.0,,USDPLN,3096,2016-12-07 23:59:59.999989,4.15969,4.10095,4.16731,4.1044,0.0,,TestStrategy,3096,736305.9999999999,Broker,3096,99999.373184262,100498.82399382991,BuySell,3096,,,BuySell,3096,,,DataTrades,3096,,
3097,USDDKK,3096,2016-12-08 23:59:59.999989,6.90371,6.83525,7.02493,7.01283,0.0,,USDPLN,3097,2016-12-08 23:59:59.999989,4.10434,4.09998,4.1966,4.1796,0.0,,TestStrategy,3097,736306.9999999999,Broker,3097,99999.373184262,100501.14648798014,BuySell,3097,,,BuySell,3097,,,DataTrades,3097,,
3098,USDDKK,3097,2016-12-09 23:59:59.999989,7.01282,6.99671,7.06552,7.04542,0.0,,USDPLN,3098,2016-12-09 23:59:59.999989,4.1796,4.17295,4.22912,4.20825,0.0,,TestStrategy,3098,736307.9999999999,Broker,3098,99999.373184262,100498.4925398338,BuySell,3098,,,BuySell,3098,,,DataTrades,3098,,
3099,USDDKK,3098,2016-12-12 23:59:59.999989,7.04542,6.98111,7.04665,6.99225,0.0,,USDPLN,3099,2016-12-12 23:59:59.999989,4.20824,4.174,4.21897,4.18113,0.0,,TestStrategy,3099,736310.9999999999,Broker,3099,99999.373184262,100492.21924293404,BuySell,3099,,,BuySell,3099,,,DataTrades,3099,,
3100,USDDKK,3099,2016-12-13 23:59:59.999989,6.99225,6.97068,7.01313,6.99047,0.0,,USDPLN,3100,2016-12-13 23:59:59.999989,4.1811,4.15335,4.19491,4.1564,0.0,,TestStrategy,3100,736311.9999999999,Broker,3100,99999.373184262,100504.88202774763,BuySell,3100,,,BuySell,3100,,,DataTrades,3100,,
3101,USDDKK,3100,2016-12-14 23:59:59.999989,6.99048,6.96814,7.1018,7.07193,0.0,,USDPLN,3101,2016-12-14 23:59:59.999989,4.15645,4.1449,4.23311,4.21904,0.0,,TestStrategy,3101,736312.9999999999,Broker,3101,99999.373184262,100503.09649909998,BuySell,3101,,,BuySell,3101,,,DataTrades,3101,,
3102,USDDKK,3101,2016-12-15 23:59:59.999989,7.0719,7.06743,7.17072,7.12697,0.0,,USDPLN,3102,2016-12-15 23:59:59.999989,4.21903,4.21699,4.278,4.24584,0.0,,TestStrategy,3102,736313.9999999999,Broker,3102,99999.373184262,100510.27876418117,BuySell,3102,,,BuySell,3102,,,DataTrades,3102,,
3103,USDDKK,3102,2016-12-16 23:59:59.999989,7.12694,7.09663,7.1474,7.10587,0.0,,USDPLN,3103,2016-12-16 23:59:59.999989,4.24583,4.20943,4.2493,4.2253,0.0,,TestStrategy,3103,736314.9999999999,Broker,3103,99999.373184262,100513.07286087924,BuySell,3103,,,BuySell,3103,,,DataTrades,3103,,
3104,USDDKK,3103,2016-12-19 23:59:59.999989,7.10591,7.09325,7.15272,7.14586,0.0,,USDPLN,3104,2016-12-19 23:59:59.999989,4.22529,4.21372,4.25675,4.25424,0.0,,TestStrategy,3104,736317.9999999999,Broker,3104,99999.373184262,100513.17491209038,BuySell,3104,,,BuySell,3104,,,DataTrades,3104,,
3105,USDDKK,3104,2016-12-20 23:59:59.999989,7.14575,7.13441,7.18085,7.13883,0.0,,USDPLN,3105,2016-12-20 23:59:59.999989,4.25424,4.21825,4.2663,4.22987,0.0,,TestStrategy,3105,736318.9999999999,Broker,3105,99999.373184262,100523.57671506544,BuySell,3105,,,BuySell,3105,,,DataTrades,3105,,
3106,USDDKK,3105,2016-12-21 23:59:59.999989,7.13888,7.11282,7.15563,7.12147,0.0,,USDPLN,3106,2016-12-21 23:59:59.999989,4.22989,4.21691,4.2484,4.2312,0.0,,TestStrategy,3106,736319.9999999999,Broker,3106,99999.373184262,100516.02496580144,BuySell,3106,,,BuySell,3106,,,DataTrades,3106,,
3107,USDDKK,3106,2016-12-22 23:59:59.999989,7.12165,7.07939,7.12762,7.11425,0.0,,USDPLN,3107,2016-12-22 23:59:59.999989,4.23118,4.19691,4.23884,4.22543,0.0,,TestStrategy,3107,736320.9999999999,Broker,3107,99999.373184262,100516.30105673701,BuySell,3107,,,BuySell,3107,,,DataTrades,3107,,
3108,USDDKK,3107,2016-12-23 23:59:59.999989,7.11425,7.10055,7.12943,7.10399,0.0,,USDPLN,3108,2016-12-23 23:59:59.999989,4.22539,4.19397,4.22959,4.1973,0.0,,TestStrategy,3108,736321.9999999999,Broker,3108,99999.373184262,100527.46330247275,BuySell,3108,,,BuySell,3108,,,DataTrades,3108,,
3109,USDDKK,3108,2016-12-27 23:59:59.999989,7.11921,7.09687,7.12147,7.10034,0.0,,USDPLN,3109,2016-12-27 23:59:59.999989,4.21677,4.1779,4.22606,4.19583,0.0,,TestStrategy,3109,736325.9999999999,Broker,3109,99999.373184262,100526.82097665558,BuySell,3109,,,BuySell,3109,,,DataTrades,3109,,
3110,USDDKK,3109,2016-12-28 23:59:59.999989,7.10034,7.09393,7.16638,7.10898,0.0,,USDPLN,3110,2016-12-28 23:59:59.999989,4.19583,4.18809,4.24638,4.21413,0.0,,TestStrategy,3110,736326.9999999999,Broker,3110,99999.373184262,100520.33294469374,BuySell,3110,,,BuySell,3110,,,DataTrades,3110,,
3111,USDDKK,3110,2016-12-29 23:59:59.999989,7.10896,6.97517,7.11875,7.05904,0.0,,USDPLN,3111,2016-12-29 23:59:59.999989,4.21416,4.14102,4.22698,4.19494,0.0,,TestStrategy,3111,736327.9999999999,Broker,3111,99999.373184262,100511.04585219921,BuySell,3111,,,BuySell,3111,,,DataTrades,3111,,
3112,USDDKK,3111,2016-12-30 23:59:59.999989,7.05915,7.01815,7.07564,7.06058,0.0,,USDPLN,3112,2016-12-30 23:59:59.999989,4.19494,4.16248,4.20542,4.17806,0.0,,TestStrategy,3112,736328.9999999999,Broker,3112,99999.373184262,100520.7734960277,BuySell,3112,,,BuySell,3112,,,DataTrades,3112,,
3113,USDDKK,3112,2017-01-03 23:59:59.999989,7.087,7.08576,7.18878,7.14637,0.0,,USDPLN,3113,2017-01-03 23:59:59.999989,4.20302,4.20151,4.24108,4.21092,0.0,,TestStrategy,3113,736332.9999999999,Broker,3113,99999.373184262,100536.78458433201,BuySell,3113,,,BuySell,3113,,,DataTrades,3113,,
3114,USDDKK,3113,2017-01-04 23:59:59.999989,7.14639,7.05208,7.14883,7.06202,0.0,,USDPLN,3114,2017-01-04 23:59:59.999989,4.21084,4.1372,4.21321,4.14243,0.0,,TestStrategy,3114,736333.9999999999,Broker,3114,99999.373184262,100540.5937611137,BuySell,3114,,,BuySell,3114,,,DataTrades,3114,,
3115,USDDKK,3114,2017-01-05 23:59:59.999989,7.06193,7.00272,7.0914,7.02597,0.0,,USDPLN,3115,2017-01-05 23:59:59.999989,4.1424,4.1088,4.17511,4.12354,0.0,,TestStrategy,3115,736334.9999999999,Broker,3115,99999.373184262,100536.61178731915,BuySell,3115,,,BuySell,3115,,,DataTrades,3115,,
3116,USDDKK,3115,2017-01-06 23:59:59.999989,7.02597,6.99688,7.06449,7.06171,0.0,,USDPLN,3116,2017-01-06 23:59:59.999989,4.12358,4.09505,4.13946,4.13461,0.0,,TestStrategy,3116,736335.9999999999,Broker,3116,99999.373184262,100544.69745432172,BuySell,3116,,,BuySell,3116,,,DataTrades,3116,,
3117,USDDKK,3116,2017-01-09 23:59:59.999989,7.06168,6.99406,7.07209,7.00685,0.0,,USDPLN,3117,2017-01-09 23:59:59.999989,4.13461,4.12131,4.17018,4.12902,0.0,,TestStrategy,3117,736338.9999999999,Broker,3117,99999.373184262,100526.12474065073,BuySell,3117,,,BuySell,3117,,,DataTrades,3117,,
3118,USDDKK,3117,2017-01-10 23:59:59.999989,7.00679,6.99912,7.05464,7.0453,0.0,,USDPLN,3118,2017-01-10 23:59:59.999989,4.12899,4.1167,4.14577,4.13714,0.0,,TestStrategy,3118,736339.9999999999,Broker,3118,99999.373184262,100536.87118684506,BuySell,3118,,,BuySell,3118,,,DataTrades,3118,,
3119,USDDKK,3118,2017-01-11 23:59:59.999989,7.0453,6.9961,7.11078,7.01279,0.0,,USDPLN,3119,2017-01-11 23:59:59.999989,4.13714,4.11115,4.17867,4.12058,0.0,,TestStrategy,3119,736340.9999999999,Broker,3119,99999.373184262,100533.02352161781,BuySell,3119,,,BuySell,3119,,,DataTrades,3119,,
3120,USDDKK,3119,2017-01-12 23:59:59.999989,7.01275,6.95713,7.01601,7.00265,0.0,,USDPLN,3120,2017-01-12 23:59:59.999989,4.1206,4.09343,4.12251,4.11484,0.0,,TestStrategy,3120,736341.9999999999,Broker,3120,99999.373184262,100532.13406280662,BuySell,3120,,,BuySell,3120,,,DataTrades,3120,,
3121,USDDKK,3120,2017-01-13 23:59:59.999989,7.0027,6.95237,7.01599,7.00393,0.0,,USDPLN,3121,2017-01-13 23:59:59.999989,4.11486,4.09012,4.13166,4.12494,0.0,,TestStrategy,3121,736342.9999999999,Broker,3121,99999.373184262,100527.18012139511,BuySell,3121,,,BuySell,3121,,,DataTrades,3121,,
3122,USDDKK,3121,2017-01-16 23:59:59.999989,7.00403,6.98683,7.02779,6.98917,0.0,,USDPLN,3122,2017-01-16 23:59:59.999989,4.12495,4.10667,4.1419,4.1081,0.0,,TestStrategy,3122,736345.9999999999,Broker,3122,99999.373184262,100530.47032197993,BuySell,3122,,,BuySell,3122,,,DataTrades,3122,,
3123,USDDKK,3122,2017-01-17 23:59:59.999989,6.98918,6.93684,6.98918,6.95046,0.0,,USDPLN,3123,2017-01-17 23:59:59.999989,4.1081,4.06664,4.1126,4.0749,0.0,,TestStrategy,3123,736346.9999999999,Broker,3123,99999.373184262,100533.1740767667,BuySell,3123,,,BuySell,3123,,,DataTrades,3123,,
3124,USDDKK,3123,2017-01-18 23:59:59.999989,6.95045,6.94613,6.99952,6.98756,0.0,,USDPLN,3124,2017-01-18 23:59:59.999989,4.0749,4.07392,4.10452,4.09629,0.0,,TestStrategy,3124,736347.9999999999,Broker,3124,99999.373184262,100536.21840916175,BuySell,3124,,,BuySell,3124,,,DataTrades,3124,,
3125,USDDKK,3124,2017-01-19 23:59:59.999989,6.98751,6.95345,7.02169,6.96219,0.0,,USDPLN,3125,2017-01-19 23:59:59.999989,4.09635,4.08657,4.1248,4.0912,0.0,,TestStrategy,3125,736348.9999999999,Broker,3125,99999.373184262,100528.9830416919,BuySell,3125,,,BuySell,3125,,,DataTrades,3125,,
3126,USDDKK,3125,2017-01-20 23:59:59.999989,6.96221,6.91728,6.998,6.92526,0.0,,USDPLN,3126,2017-01-20 23:59:59.999989,4.09121,4.06325,4.11137,4.06856,0.0,,TestStrategy,3126,736349.9999999999,Broker,3126,99999.373184262,100526.68108832189,BuySell,3126,,,BuySell,3126,,,DataTrades,3126,,
3127,USDDKK,3126,2017-01-23 23:59:59.999989,6.92533,6.90128,6.9452,6.91598,0.0,,USDPLN,3127,2017-01-23 23:59:59.999989,4.06856,4.0468,4.0824,4.06642,0.0,,TestStrategy,3127,736352.9999999999,Broker,3127,99999.373184262,100524.18479276149,BuySell,3127,,,BuySell,3127,,,DataTrades,3127,,
3128,USDDKK,3127,2017-01-24 23:59:59.999989,6.91598,6.90078,6.93602,6.92887,0.0,,USDPLN,3128,2017-01-24 23:59:59.999989,4.06644,4.0564,4.07877,4.06955,0.0,,TestStrategy,3128,736353.9999999999,Broker,3128,99999.373184262,100527.56704851851,BuySell,3128,,,BuySell,3128,,,DataTrades,3128,,
3129,USDDKK,3128,2017-01-25 23:59:59.999989,6.92887,6.9045,6.94183,6.91245,0.0,,USDPLN,3129,2017-01-25 23:59:59.999989,4.06956,4.0395,4.0776,4.04233,0.0,,TestStrategy,3129,736354.9999999999,Broker,3129,99999.373184262,100535.81292332345,BuySell,3129,,,BuySell,3129,,,DataTrades,3129,,
3130,USDDKK,3129,2017-01-26 23:59:59.999989,6.91247,6.91003,6.97707,6.96625,0.0,,USDPLN,3130,2017-01-26 23:59:59.999989,4.04236,4.041,4.07943,4.0711,0.0,,TestStrategy,3130,736355.9999999999,Broker,3130,99999.373184262,100541.44257952616,BuySell,3130,,,BuySell,3130,,,DataTrades,3130,,
3131,USDDKK,3130,2017-01-27 23:59:59.999989,6.96625,6.92375,6.97721,6.93101,0.0,,USDPLN,3131,2017-01-27 23:59:59.999989,4.07112,4.03236,4.0782,4.03735,0.0,,TestStrategy,3131,736356.9999999999,Broker,3131,99999.373184262,100545.80936270411,BuySell,3131,,,BuySell,3131,,,DataTrades,3131,,
3132,USDDKK,3131,2017-01-30 23:59:59.999989,6.93105,6.92926,7.00276,6.95255,0.0,,USDPLN,3132,2017-01-30 23:59:59.999989,4.03737,4.03636,4.07694,4.05333,0.0,,TestStrategy,3132,736359.9999999999,Broker,3132,99999.373184262,100545.65255207369,BuySell,3132,,,BuySell,3132,,,DataTrades,3132,,
3133,USDDKK,3132,2017-01-31 23:59:59.999989,6.95258,6.87779,6.96071,6.89112,0.0,,USDPLN,3133,2017-01-31 23:59:59.999989,4.05329,3.99569,4.05691,4.00298,0.0,,TestStrategy,3133,736360.9999999999,Broker,3133,99999.373184262,100548.6808944388,BuySell,3133,,,BuySell,3133,,,DataTrades,3133,,
3134,USDDKK,3133,2017-02-01 23:59:59.999989,6.8911,6.88116,6.92759,6.8959,0.0,,USDPLN,3134,2017-02-01 23:59:59.999989,4.00295,3.9876,4.0223,3.99017,0.0,,TestStrategy,3134,736361.9999999999,Broker,3134,99999.373184262,100557.48451615911,BuySell,3134,,,BuySell,3134,,,DataTrades,3134,,
3135,USDDKK,3134,2017-02-02 23:59:59.999989,6.89594,6.86794,6.9209,6.91296,0.0,,USDPLN,3135,2017-02-02 23:59:59.999989,3.99017,3.9753,4.0127,4.0099,0.0,,TestStrategy,3135,736362.9999999999,Broker,3135,99999.373184262,100553.53794032212,BuySell,3135,,,BuySell,3135,,,DataTrades,3135,,
3136,USDDKK,3135,2017-02-03 23:59:59.999989,6.91292,6.87987,6.93923,6.90103,0.0,,USDPLN,3136,2017-02-03 23:59:59.999989,4.01,3.97646,4.0133,3.99098,0.0,,TestStrategy,3136,736363.9999999999,Broker,3136,99999.373184262,100559.06602921826,BuySell,3136,,,BuySell,3136,,,DataTrades,3136,,
3137,USDDKK,3136,2017-02-06 23:59:59.999989,6.90103,6.89967,6.94652,6.94245,0.0,,USDPLN,3137,2017-02-06 23:59:59.999989,3.991,3.9819,4.0092,4.0074,0.0,,TestStrategy,3137,736366.9999999999,Broker,3137,99999.373184262,100566.49640367007,BuySell,3137,,,BuySell,3137,,,DataTrades,3137,,
3138,USDDKK,3137,2017-02-07 23:59:59.999989,6.94244,6.94034,6.97764,6.9621,0.0,,USDPLN,3138,2017-02-07 23:59:59.999989,4.0074,4.00086,4.03967,4.02874,0.0,,TestStrategy,3138,736367.9999999999,Broker,3138,99999.373184262,100562.69927586954,BuySell,3138,,,BuySell,3138,,,DataTrades,3138,,
3139,USDDKK,3138,2017-02-08 23:59:59.999989,6.96213,6.93826,6.98605,6.95545,0.0,,USDPLN,3139,2017-02-08 23:59:59.999989,4.02816,4.00405,4.05759,4.0342,0.0,,TestStrategy,3139,736368.9999999999,Broker,3139,99999.373184262,100557.13134213984,BuySell,3139,,,BuySell,3139,,,DataTrades,3139,,
3140,USDDKK,3139,2017-02-09 23:59:59.999989,6.95545,6.94151,6.98006,6.97217,0.0,,USDPLN,3140,2017-02-09 23:59:59.999989,4.0342,4.0215,4.05463,4.04569,0.0,,TestStrategy,3140,736369.9999999999,Broker,3140,99999.373184262,100557.50360763838,BuySell,3140,,,BuySell,3140,,,DataTrades,3140,,
3141,USDDKK,3140,2017-02-10 23:59:59.999989,6.97217,6.97125,7.00816,6.99908,0.0,,USDPLN,3141,2017-02-10 23:59:59.999989,4.04545,4.02988,4.0533,4.04064,0.0,,TestStrategy,3141,736370.9999999999,Broker,3141,99999.373184262,100570.82450908022,BuySell,3141,,,BuySell,3141,,,DataTrades,3141,,
3142,USDDKK,3141,2017-02-13 23:59:59.999989,6.99903,6.9722,7.02038,7.00755,0.0,,USDPLN,3142,2017-02-13 23:59:59.999989,4.04055,4.03519,4.07045,4.05962,0.0,,TestStrategy,3142,736373.9999999999,Broker,3142,99999.373184262,100563.90211035125,BuySell,3142,,,BuySell,3142,,,DataTrades,3142,,
3143,USDDKK,3142,2017-02-14 23:59:59.999989,7.00755,6.99255,7.04072,7.03025,0.0,,USDPLN,3143,2017-02-14 23:59:59.999989,4.05963,4.03969,4.08475,4.06634,0.0,,TestStrategy,3143,736374.9999999999,Broker,3143,99999.373184262,100569.20573453797,BuySell,3143,,,BuySell,3143,,,DataTrades,3143,,
3144,USDDKK,3143,2017-02-15 23:59:59.999989,7.03026,6.99732,7.06585,7.00303,0.0,,USDPLN,3144,2017-02-15 23:59:59.999989,4.06634,4.04115,4.08754,4.0659,0.0,,TestStrategy,3144,736375.9999999999,Broker,3144,99999.373184262,100558.72945865347,BuySell,3144,,,BuySell,3144,,,DataTrades,3144,,
3145,USDDKK,3144,2017-02-16 23:59:59.999989,7.00304,6.96024,7.01319,6.96352,0.0,,USDPLN,3145,2017-02-16 23:59:59.999989,4.06536,4.01995,4.07025,4.03781,0.0,,TestStrategy,3145,736376.9999999999,Broker,3145,99999.373184262,100558.35702328593,BuySell,3145,,,BuySell,3145,,,DataTrades,3145,,
3146,USDDKK,3145,2017-02-17 23:59:59.999989,6.96354,6.96283,7.01014,7.00038,0.0,,USDPLN,3146,2017-02-17 23:59:59.999989,4.03781,4.03736,4.08159,4.07317,0.0,,TestStrategy,3146,736377.9999999999,Broker,3146,99999.373184262,100553.75788731636,BuySell,3146,,,BuySell,3146,,,DataTrades,3146,,
3147,USDDKK,3146,2017-02-20 23:59:59.999989,7.00041,6.99271,7.02729,7.024,0.0,,USDPLN,3147,2017-02-20 23:59:59.999989,4.07317,4.05862,4.08098,4.07789,0.0,,TestStrategy,3147,736380.9999999999,Broker,3147,99999.373184262,100560.50437664067,BuySell,3147,,,BuySell,3147,,,DataTrades,3147,,
3148,USDDKK,3147,2017-02-21 23:59:59.999989,7.02393,7.00912,7.06148,7.04773,0.0,,USDPLN,3148,2017-02-21 23:59:59.999989,4.07787,4.0518,4.09556,4.07083,0.0,,TestStrategy,3148,736381.9999999999,Broker,3148,99999.373184262,100573.6597496293,BuySell,3148,,,BuySell,3148,,,DataTrades,3148,,
3149,USDDKK,3148,2017-02-22 23:59:59.999989,7.04773,7.02808,7.0831,7.03665,0.0,,USDPLN,3149,2017-02-22 23:59:59.999989,4.07083,4.0469,4.0974,4.06711,0.0,,TestStrategy,3149,736382.9999999999,Broker,3149,99999.373184262,100571.30874605085,BuySell,3149,,,BuySell,3149,,,DataTrades,3149,,
3150,USDDKK,3149,2017-02-23 23:59:59.999989,7.03673,7.01116,7.0537,7.02462,0.0,,USDPLN,3150,2017-02-23 23:59:59.999989,4.06709,4.0405,4.0894,4.0639,0.0,,TestStrategy,3150,736383.9999999999,Broker,3150,99999.373184262,100568.30822391137,BuySell,3150,,,BuySell,3150,,,DataTrades,3150,,
3151,USDDKK,3150,2017-02-24 23:59:59.999989,7.0246,7.00122,7.04474,7.0349,0.0,,USDPLN,3151,2017-02-24 23:59:59.999989,4.06395,4.05664,4.08688,4.08059,0.0,,TestStrategy,3151,736384.9999999999,Broker,3151,99999.373184262,100563.33571041084,BuySell,3151,,,BuySell,3151,,,DataTrades,3151,,
3152,USDDKK,3151,2017-02-27 23:59:59.999989,7.03485,6.99147,7.03704,7.01946,0.0,,USDPLN,3152,2017-02-27 23:59:59.999989,4.08062,4.05334,4.0826,4.0718,0.0,,TestStrategy,3152,736387.9999999999,Broker,3152,99999.373184262,100562.0082591296,BuySell,3152,,,BuySell,3152,,,DataTrades,3152,,
